id|iso_country|slug_place|latitude|longitude|nearest_iata_code|kdtree_dist_ns_cities_id
co:rosario islands|co|Rosario Islands|10.160494383544162|-75.79066376698106|IBU|0.1650185875492179|
bo:rurrenabaque|bo|Rurrenabaque|-14.442222|-67.528333|RBQ|0.036316059436563054|
es:rupit i pruit|es|Rupit i Pruit|42.02432365689302|2.465432948996323|GRO|0.3588167041579059|
bo:robore|bo|Robore|-18.329378603120887|-59.74457392218716|PSZ|1.9935107042045959|
es:salas|es|Salas|43.40837934238721|-6.257303585077722|LEN|1.0763821593442324|
es:maria de la salud|es|Maria de la Salud|39.66720164484343|3.0751708229225585|PMI|0.4360733058439314|
es:san bartolome las palmas|es|San Bartolome, Las Palmas|29.001667|-13.611667|ACE|0.0807679799054055|
co:sucre|co|Sucre|9.3|-75.4|TLU|0.29186579107527943|
es:muxía|es|Muxía|43.10752271518297|-9.216030364454667|SCQ|0.7113271828343679|
es:sant llorenç des cardassar|es|Sant Llorenç des Cardassar|39.608995|3.285255|PMI|0.6363153342473681|
ec:sucumbios (province)|ec|Sucumbios (Province)|-0.083333|-76.883333|LGQ|0.16981159671235604|
es:santa cruz de tenerife (province)|es|Santa Cruz de Tenerife (Province)|28.294899270546836|-16.66073442238806|TCI|0.03177955729675689|
es:celoriu|es|Celoriu|43.42794177519443|-4.812279443976877|S38|0.7049558379845441|
ec:santo domingo de los tsachilas (province)|ec|Santo Domingo de los Tsachilas (Province)|-0.333333|-79.25|LU2|0.08359048802944026|
es:selva|es|Selva|39.754665123473245|2.9013864216414618|PMI|0.3120312148748976|
es:segovia (province)|es|Segovia (Province)|41.16|-4.11|SL4|0.5679599560344439|
es:sineu|es|Sineu|39.64240924702517|3.0104206513578333|PMI|0.3675440577724592|
es:salamanca (province)|es|Salamanca (Province)|40.88160454682961|-5.7396985065352055|SLM|0.11288274587807133|
es:ledesma|es|Ledesma|41.0953457894752|-6.002792821459735|SLM|0.35547505161785076|
do:las salinas|do|Las Salinas|18.27849084436859|-71.31577633768721|BRX|0.2294724556017727|
co:san luis|co|San Luis|12.530431209554436|-81.70965564816618|ADZ|0.03711540656140043|
ec:santa elena-56|ec|Santa Elena|-2.2267|-80.8583|LJ2|0.0524795198148722|
za:soweto|za|Soweto|-26.21909820412339|27.89109208150097|JNB|0.14732971007191653|
co:santander |co|Santander (State)|7.133333|-73.0|CO_0641|0.05980182345881668|
co:sasaima|co|Sasaima|4.964688723428921|-74.4342787337878|CO_0511|0.0727684995167296|
co:el socorro (santander)|co|El Socorro (Santander)|6.468564263679056|-73.26405001132122|SGL|0.15729126488530817|
mx:primo tapia|mx|Primo Tapia|32.222843585835406|-116.91171436530001|TIJ|0.32424640747270034|
es:santa ursula|es|Santa Ursula|28.433629925370084|-16.49126482440431|PCZ|0.07734935190429786|
es:los silos|es|Los Silos|28.368907068019027|-16.816982253727275|TCI|0.2031509673255326|
es:vilaflor|es|Vilaflor|28.168401807025845|-16.621839782747713|TCI|0.12337748976574668|
es:los gigantes-57|es|Los Gigantes|28.245694432435585|-16.840511680561605|TCI|0.21630079860869536|
es:playa paraíso|es|Playa Paraíso|28.122101070735255|-16.77343075819303|TCI|0.22257622535202895|
ar:olavarría|ar|Olavarría|-36.89497135585843|-60.318560223210866|BHI|2.6819318601280346|
es:telde|es|Telde|27.998929958354182|-15.416803154921865|LPA|0.15251395319926989|
bo:tahua|bo|Tahua|-19.890833|-67.694167|UYU|1.0347635854522477|
bo:tupiza|bo|Tupiza|-21.42393120980583|-65.71351013164781|TJA|0.9679658166599001|
cr:el tejar de el guarco|cr|El Tejar de El Guarco|9.85|-83.933333|TMU|0.35951167670744477|
ec:tulcan|ec|Tulcan|0.811667|-77.718611|TUA|0.016912605062499867|
es:tías las palmas|es|Tías, Las Palmas|28.95|-13.65|ACE|0.11379736376559868|
ec:tena|ec|Tena|-989.0|-77.8159|CTF|915.5575114822348|
es:torla ordesa|es|Torla-Ordesa|42.62745648912906|-0.11189869311391476|LDE|0.47658033727321003|
ec:atuntaqui|ec|Atuntaqui|0.331667|-78.218889|AT3|0.005255436233084273|
bo:trinidad|bo|Trinidad|-14.83|-64.9|TDD|0.0033999999999991815|
ar:tunuyán|ar|Tunuyán|-33.581403|-69.017374|SM1|0.4903051602902996|
es:tamariu|es|Tamariu|41.92|3.21|GRO|0.39308760094565365|
ar:tolhuin|ar|Tolhuin|-54.502300905654536|-67.18147846267898|RGA|0.8793228299387795|
ec:vilcabamba|ec|Vilcabamba|-4.260395952922508|-79.22278914367318|QU3|0.18211002439216814|
ar:viedma|ar|Viedma|-40.8|-63.0|VDM|0.0|
ar:valle fertil|ar|Valle Fertil|-30.666667|-67.433333|IRJ|1.3854563644438653|
es:villalba|es|Villalba|43.29644120053919|-7.678980510866268|LCG|0.7417789942410531|
bo:villazón|bo|Villazón|-22.06575136086822|-65.60082313826186|TJA|1.0125993331387306|
ar:villa general belgrano|ar|Villa General Belgrano|-31.976488378437807|-64.55933091124786|AR_037|0.003599405452929893|
es:sepúlveda|es|Sepúlveda|41.299837090402804|-3.749795828924192|SL4|0.8107651784145186|
bo:yacuiba|bo|Yacuiba|-22.010186074329184|-63.66355561493461|BYC|0.015236815912128103|
ec:yasuni national park|ec|Yasuni National Park|-1.100762767748757|-75.80690820217735|NU2|0.4299454876864421|
co:yumbo|co|Yumbo|3.5828503177796023|-76.49416503785594|CO_0745|0.052119405972623704|
es:yaiza|es|Yaiza|28.952222|-13.764722|ACE|0.22754141462160268|
za:yzerfontein|za|Yzerfontein|-33.34608772739687|18.160080137040183|SDB|0.4378101730548892|
ec:zamora|ec|Zamora|-4.069167|-78.956667|ZMM|0.013340029160390848|
ec:zamora chinchipe (province)|ec|Zamora Chinchipe (Province)|-4.068678557391394|-78.94890950627646|ZMM|0.02111061301770717|
ec:zaruma|ec|Zaruma|-3.6922582808904707|-79.6095116608044|ZA2|0.0023889601712946892|
co:fúquene|co|Fúquene|5.4039164|-73.7977606|CO_0505|0.09630205200991324|
bo:riberalta|bo|Riberalta|-11.004816277726079|-66.06352542409778|RIB|0.04250111364503362|
co:villeta|co|Villeta|5.0114380770472025|-74.4706334520894|CO_0511|0.017285721461144238|
es:olvera|es|Olvera|36.933354827151874|-5.25837165004944|QRL|0.560681129185922|
gt:quetzaltenango|gt|Quetzaltenango|14.846175415481355|-91.5166820035274|RER|0.34818022983501623|
ec:alausí|ec|Alausí|-2.198607|-78.8467579|AL3|0.00919737252751911|
co:anapoima|co|Anapoima|4.550612888874724|-74.53601632205594|CO_0408|0.030501155852860593|
mx:baja california|mx|Baja California|29.7300122422958|-114.81455828463106|SFH|1.2945621060636234|
za:barberton|za|Barberton|-25.781901634153144|31.04753380370505|NLP|0.3169555570025139|
es:campodron|es|Campodron|42.31098009403681|2.364863903099234|GRO|0.5642644245013838|
es:canary island|es|Canary Island|28.366633788337225|-15.803158198938206|LPA|0.5144689203497935|
es:castellar de nuch|es|Castellar de Nuch|42.28249993264464|2.017116967333834|ALV|0.5458238060785835|
es:san clemente|es|San Clemente|39.40336617406277|-2.427889953000715|ABC|0.6882612442472228|
za:coffee bay|za|Coffee Bay|-31.98520960502588|29.147182890038863|UTT|0.5401614952416968|
mx:colima  |mx|Colima  (State)|19.12303615615521|-103.90031416460202|CLQ|0.2096531942188782|
za:carnarvon|za|Carnarvon|-30.967232268258606|22.132891938892385|OUH|2.613391771371551|
es:chantada|es|Chantada|42.60648658313204|-7.776693518600581|SCQ|0.812847861429223|
co:corrales|co|Corrales|5.829234571315169|-72.84501041582091|SOX|0.1447591540211708|
za:de hoop nature reserve|za|De Hoop Nature Reserve|-34.43070947829273|20.55550174417195|OUH|1.8426315868241356|
uy:punta del diablo|uy|Punta del Diablo|-34.044484119583124|-53.54243283961364|PDP|1.68458450542024|
za:ermelo|za|Ermelo|-26.515194758191484|29.99136765887934|ZEC|0.8254018127305537|
gt:el mirador|gt|El Mirador|17.753819553294704|-89.91647749099454|TKM|0.6095627211309391|
es:castellfullit de la roca|es|Castellfullit de la Roca|42.219443222842784|2.5509373923448777|GRO|0.3616418284048901|
es:galdames|es|Galdames|43.25259724626184|-3.098708029145513|BIO|0.16872802015761293|
za:grahamstown|za|Grahamstown|-33.30706825172939|26.52757779837475|BIY|0.9668509246651894|
za:graskop|za|Graskop|-24.93132491116114|30.841285365483742|NLP|0.5582866226719615|
gt:monterrico|gt|Monterrico|13.929704656238542|-90.67902452208419|ATT|0.026389076940576673|
za:haga haga|za|Haga Haga|-32.764202810417814|28.244554654199476|ELS|0.4273683098012931|
za:hammanskraal|za|Hammanskraal|-25.408431644948777|28.287268919504925|PRY|0.30402659556632705|
za:howick|za|Howick|-29.483277927550837|30.22491958247801|PZB|0.20811061456601834|
za:inanda|za|Inanda|-29.714527775226948|30.943318611878908|DUR|0.15487870952019733|
za:joubertina|za|Joubertina|-33.82487366807083|23.85780784779149|PBZ|0.5369384590195927|
pe:taquile island|pe|Taquile Island|-15.773292595236654|-69.68397260691358|JUL|0.5316482162637038|
za:kiepersol|za|Kiepersol|-25.761885274750412|31.05573006746141|NLP|0.29981426345294415|
ar:lago posadas|ar|Lago Posadas|-47.56568189514749|-71.74269856180443|BBA|1.657411567459581|
za:lamberts bay|za|Lambert's Bay|-32.09325388963533|18.307198730046963|SDB|1.0667446425301972|
za:lusikisiki|za|Lusikisiki|-31.362879847620867|29.572971806229702|UTT|0.8125183135903714|
co:la dorada|co|La Dorada|5.456292513943211|-74.66417813198372|CO_9004|0.008529656978664488|
es:real sitio de san ildefonso|es|Real Sitio de San Ildefonso|40.904257314923626|-4.007130516281848|SL4|0.341164245820373|
ec:mashpi|ec|Mashpi|0.16626577888640934|-78.877605|S37|0.16492638328153666|
mx:morelos|mx|Morelos |18.751159505486527|-99.08708008410957|CVJ|0.22861380612600207|
za:mokerong no hay nada|za|Mokerong no hay nada |-23.36555548539812|28.70297524146224|PTG|0.7190093858510752|
uy:josé ignacio|uy|José Ignacio|-34.83947899343248|-54.639244802298904|PDP|0.3370527051569937|
za:oyster bay eastern cape|za|Oyster Bay, Eastern Cape|-34.16973667498003|24.652460427007696|PLZ|0.9683625259780132|
es:ortuella|es|Ortuella|43.31092135741821|-3.0563398286975882|BIO|0.14026105697952337|
es:avila (province)|es|Avila (PROVINCE)|40.57561108254191|-4.9102099227017675|SL4|0.7629888187539903|
es:soria (province)|es|Soria (Province)|41.65511870439897|-2.510842521105161|RJL|0.8192796251436529|
mx:puerto aventuras|mx|Puerto Aventuras|20.507007482035377|-87.23108404414633|PT3|0.00619097275257613|
co:pajarito|co|Pajarito|5.2933094|-72.7034427|CO_0951|0.08383042593027251|
es:ripollet|es|Ripollet|41.499772155163356|2.1571197111725837|BCN|0.11940023663816443|
ar:el soberbio|ar|El Soberbio|-27.295148541930764|-54.19570968366932|HRZ|0.3435607614851403|
es:sigueiro|es|Sigueiro|42.96916873257416|-8.441730768298697|SCQ|0.13159231903443094|
es:sopuerta|es|Sopuerta|43.27451475108461|-3.161622154879012|BIO|0.23291585530302014|
mx:tequesquitengo morelos|mx|Tequesquitengo, Morelos|18.6196523|-99.26851820000002|GG2|0.17707689146460587|
es:torrelodones|es|Torrelodones|40.57648916390525|-3.9287303136120215|SL4|0.2193384800572862|
co:tibasosa|co|Tibasosa|5.7466233|-73.002822|SOX|0.0682305194681212|
es:turtzioz|es|Turtzioz|43.271006545873206|-3.25618363581421|BIO|0.3268593569755963|
za:vaal marina|za|Vaal Marina|-26.874417694525455|28.230346950238555|JNB|0.7323545513140781|
ar:valeria del mar|ar|Valeria del Mar|-37.14211348283355|-56.888403983501135|VGL|0.1595674438685653|
es:vega de san mateo|es|Vega de San Mateo|28.009805093941964|-15.532398787586146|LPA|0.09083837337939646|
es:viella|es|Viella|42.70295169654648|0.7955138560613477|ALV|0.7490062822717982|
es:zahara de la sierra|es|Zahara de la Sierra|36.836060990771344|-5.382977004551151|QRL|0.5930703444801648|
uy:zagarzazu|uy|Zagarzazu|-33.9645945754908|-58.331888004691805|BUE|0.6412708199712384|
es:zierbena|es|Zierbena|43.35557793364268|-3.081306509009721|BIO|0.18450029740075358|
es:capdella|es|capdella|42.47|0.99|ALV|0.5273540082335585|
za:hartbeespoort|za|Hartbeespoort|-25.73221757804344|27.873237468302253|HLA|0.2077556553434702|
pe:sauce|pe|Sauce|-6.690864070810392|-76.2173080444336|TPP|0.3189339675064594|
pe:concepción|pe|Concepción|-11.921774990021333|-75.3105926513672|JAU|0.2253927059663186|
pe:la victoria|pe|La Victoria|-12.07526284696472|-77.01765483230703|LIM|0.04237867071118001|
cl:chillán|cl|Chillán|-36.61062985108398|-72.0991438056808|LSQ|0.8885243969550441|
cl:providencia|cl|Providencia|-33.43331996663285|-70.60706897143973|SCL|0.06220893583257424|
pe:la merced|pe|La Merced|-11.067922750756232|-75.32662734738551|SFK|0.695578869546973|
es:costa calida|es|Costa Calida|37.57941251343841|-0.9832763671875001|MJV|0.42661242224696677|
es:costa del garraf|es|Costa del Garraf|41.210688402834506|1.8745422363281252|BCN|0.35381899561274777|
es:la cala del moral|es|La Cala del Moral|36.71790270871468|-4.306211471557618|AGP|0.11381592888891456|
es:pedregalejo|es|Pedregalejo|36.72161786880056|-4.376850128173829|AGP|0.043167055065528315|
es:el palo|es|El Palo|36.71976031121872|-4.358482360839845|AGP|0.06152096495972705|
es:san pedro de alcantara|es|San Pedro de Alcantara|36.48700511403086|-4.991226196289063|QRL|0.11191032624808024|
es:san luis de sabinillas|es|San Luis de Sabinillas|36.366010258936925|-5.2276039123535165|GIB|0.27788995209880535|
es:alhama de granada|es|Alhama de Granada|36.99487522952384|-3.9921569824218754|GRX|0.4412700373517927|
es:caravaca de la cruz|es|Caravaca de la Cruz|38.10477805654518|-1.8640708923339846|MJV|0.7446003212242157|
es:almonte|es|Almonte|37.259435280189514|-6.518669128417969|SVQ|0.5497195074435051|
mx:atlixco|mx|Atlixco|18.9125|-98.427778|HP2|0.24717657268438542|
mx:chignahuapan|mx|Chignahuapan|19.836476416934698|-98.0419921875|CP1|0.010529646014156303|
mx:san andrés cholula|mx|San Andrés Cholula|19.05822387777432|-98.30154418945314|PBC|0.10187666355619135|
pe:cieneguilla|pe|Cieneguilla|-12.061480546288802|-76.80541992187501|SCP|0.09720601409496457|
bo:colchani|bo|Colchani|-20.304705479160155|-66.93969726562501|UYU|0.19013121334615868|
mx:cuatro ciénegas|mx|Cuatro Ciénegas|27.00530232425826|-102.0465087890625|LOV|0.6352966568987672|
mx:edzna|mx|Edzna|19.59747470365031|-90.23109912872316|UA1|0.199649838411505|
mx:garcia|mx|Garcia|25.803600326491402|-100.59631347656251|M10|0.22018428536590348|
mx:huasca de ocampo|mx|Huasca de Ocampo|20.20195702462601|-98.57551574707033|PC1|0.15767444373292444|
mx:izamal|mx|Izamal|20.931941310423674|-89.01123046875001|M20|0.40342217377232453|
mx:kabah|mx|Kabah|20.2491323209498|-89.649875164032|UX1|0.19052434279124753|
mx:mayapan|mx|Mayapan|20.466259325028048|-89.22134399414064|M20|0.5651465497238896|
mx:mitla|mx|Mitla|16.914939206301646|-96.37172698974611|OAX|0.3421269178918372|
mx:monte alban|mx|Monte Alban |17.042998796621234|-96.76826477050781|OAX|0.1060745663520574|
mx:real del monte|mx|Real del Monte|20.139195560315446|-98.67156028747559|PC1|0.06624890230006542|
mx:santa maria del tule|mx|Santa Maria del Tule|17.04546062360209|-96.63591384887697|OAX|0.0504165609959932|
mx:santiago|mx|Santiago|25.424051575359755|-100.13900756835938|MTY|0.3113980355220908|
mx:siho playa|mx|Siho Playa|19.574670932887383|-90.69557189941408|UA1|0.2859500599176101|
za:aquila private game reserve|za|Aquila Private Game Reserve|-33.348646136594304|19.935905039278396|CPT|1.6059767041149453|
mx:baja california sur|mx|Baja California Sur|26.7162213651373|-112.87405638153788|SRL|0.842573495242929|
za:bredasdorp|za|Bredasdorp|-34.53282812390069|20.042596840773797|CPT|1.720443521859854|
es:calafat|es|Calafat|40.92995707901795|0.8490936375302169|REU|0.3431798077309789|
mx:chihuahua do not use|mx|Chihuahua DO NOT USE|29.458686804708165|-106.58770139419579|CUU|0.9564491141104066|
uy:carmelo|uy|Carmelo|-33.99660909829362|-58.28518572662772|BUE|0.6162128534635706|
cr:cartago|cr|Cartago|9.874991964656672|-83.90952449932|TMU|0.36836148697574334|
es:castellfollit de la roca|es|Castellfollit de la Roca|42.219616169660924|2.5505731529096067|GRO|0.36202907260337136|
za:chintsa|za|Chintsa|-32.803586662149954|28.138080384888383|ELS|0.3155320772541142|
za:cradock|za|Cradock|-32.16499790766549|25.619787778974114|UTW|1.2878551515664378|
es:castellar de nhug|es|Castellar de n'Hug|42.2824734|2.0160267|ALV|0.5448346040042332|
co:chinchiná|co|Chinchiná|4.98394024461669|-75.60547299924015|MZL|0.11441468432013477|
mx:cuetzalan|mx|Cuetzalan|20.018538285980313|-97.5215479862487|IZT|0.12469943266254291|
co:el espinal (tolima)|co|El Espinal (Tolima)|4.151040359553633|-74.88461576119825|CO_0873|0.14546118866590604|
es:san felices de buelna|es|San Felices de Buelna|43.266887150774295|-4.071570764484278|S38|0.1275458369947564|
za:cape st. francis|za|Cape St. Francis|-34.20816011921993|24.83227878245097|PLZ|0.8038134797711594|
es:gordexola|es|Gordexola|43.17929883089269|-3.0757936088136546|BIO|0.1620321933569043|
za:heidelberg|za|Heidelberg|-34.08988221498367|20.958500055568095|OUH|1.3328810848280657|
mx:hidalgo|mx|Hidalgo |20.427495927164998|-99.09879223508047|PC1|0.44956204068011857|
ar:humahuaca|ar|Humahuaca|-23.18|-65.34|JUJ|1.0307056587365038|
es:izurriaga|es|Izurriaga|42.905877254072095|-1.8304998439093936|PNA|0.19988770952281837|
mx:jalisco|mx|Jalisco |20.050259964290902|-104.70993286406139|PVR|0.8241512423877904|
za:jeffreys bay|za|Jeffreys Bay|-34.05079654196539|24.922681322114897|PLZ|0.6821207170329828|
es:karrantza|es|Karrantza|43.22204487053972|-3.360065650043765|BIO|0.4309732620600809|
za:de kelders|za|De Kelders|-34.55729302182166|19.364795345187986|CPT|1.127236345934527|
za:kgalagadi transfrontier park|za|Kgalagadi Transfrontier Park|-26.082928186875122|20.458066093118617|UTN|2.4992703657959763|
mx:kohunlich|mx|Kohunlich|18.42|-88.79|M03|0.017529479436648693|
mx:magdalena de kino|mx|Magdalena de Kino|30.62775393316406|-110.96138562673626|NOG|0.6774442588200839|
es:molins de rei|es|Molins de Rei|41.4180785|2.0149119|BCN|0.1720400648217154|
za:lagulhas|za|L'Agulhas|-34.82171502216649|20.0183010734483|CPT|1.822068130005913|
es:o cebreiro|es|O Cebreiro|42.70791487521882|-7.043485303114579|OVD|0.8586238097449282|
uy:nueva palmira|uy|Nueva Palmira|-33.87051348067145|-58.406989317248076|BUE|0.7320480254877828|
za:pilgrims rest|za|Pilgrim's Rest|-24.904366742045724|30.75310223075701|HDS|0.5882793480272376|
za:prince albert|za|Prince Albert|-33.222435025723755|22.029921140809307|OUH|0.3917626219906193|
za:port st. johns eastern cape|za|Port St. Johns, Eastern Cape|-31.621251027464744|29.544510776482895|UTT|0.7556375844912158|
es:teruel (province)|es|Teruel (Province)|40.49907408511558|-1.0062988162741533|ZAZ|1.1567868758847948|
es:toledo (province)|es|Toledo (Province)|39.75|-4.45|XTJ|0.4488183262746736|
es:zamora (province)|es|Zamora (Province)|41.661858544426394|-5.763740940872594|SLM|0.6977838366256056|
es:pineda de mar|es|Pineda de Mar|41.628871071419155|2.689052219188312|CE5|0.023871259167215796|
mx:punta mita|mx|Punta Mita|20.777162|-105.522651|M04|0.013893403292217188|
do:ramón santana|do|Ramón Santana|18.543870120731853|-69.18016526362472|LRM|0.24840722485791136|
bo:samaipata|bo|Samaipata|-18.18|-63.88|SRZ|0.8082059700348697|
ar:santa rosa|ar|Santa Rosa|-36.60438296637458|-64.29137425030241|RSA|0.01784083229848979|
ar:santiago del estero|ar|Santiago del Estero|-27.548293147076812|-64.28131367104928|SDE|0.23546078293931988|
es:senterada|es|Senterada|42.33|0.94|ALV|0.6010426357588957|
es:somontano|es|Somontano|42.09760067978718|0.05876018970874952|LDE|1.0082822898517134|
za:thabazimbi|za|Thabazimbi|-24.588633830335112|27.410626752290653|NTY|0.8199897691981297|
co:tocancipá|co|Tocancipá|4.966328753624609|-73.91123989431587|CO_0488|0.06930907157321015|
za:emalahleni (witbank)|za|eMalahleni (Witbank)|-25.87602282268891|29.201331615244953|ZEC|0.6748663455164292|
es:finestrat|es|Finestrat|38.568001436507785|-0.21225753347329146|ALC|0.34731771767739944|
es:lanestosa|es|Lanestosa|43.2192594394748|-3.43972124401688|SDR|0.3947142008735248|
mx:campeche|mx|Campeche |19.839641652082335|-90.52069512428935|CPE|0.022830891884206766|
